,word,Corr,Err,Acc,RT,zRT,Subtlex_raw_C1,Subtlex_raw_C2,Subtlex_CD_C1,Subtlex_CD_C2,Google_freq_C1,Google_freq_C2,Subtlex_raw_W,Subtlex_CD_W,Google_freq_W,C1_ID,C2_ID,neighborhood_C1,neighborhood_C2,FSC_C1,FSC_C2,homophone_C1,homophone_C2,nomeaning_C1,nomeaning_C2
753,門口,30,2,0.94,540.27,-0.71,25908,21385,5498,5406,8750000,2710000,837,677,692000,34,435,81,83,0.299900409,0.190461532,16,4,9,5
754,門生,26,7,0.79,809.15,0.88,25908,162725,5498,6237,8750000,10500000,6,5,96300,34,232,81,114,0.299900409,0.277095044,16,10,9,19
755,門面,28,4,0.88,675.54,0.17,25908,67015,5498,6200,8750000,3930000,26,24,370000,34,376,81,103,0.299900409,0.265263663,16,0,9,7
756,門路,29,2,0.94,622.24,-0.18,25908,23462,5498,5258,8750000,12000000,54,50,88600,34,56,81,74,0.299900409,0.332467737,16,17,9,7
757,門柱,32,1,0.97,711.72,0.44,25908,551,5498,386,8750000,839000,20,13,28100,34,2265,81,14,0.299900409,0.33021754,16,19,9,3
758,門下,23,9,0.73,713.7,0.3,25908,153565,5498,6239,8750000,21300000,19,16,61600,34,222,81,151,0.299900409,0.22947213,16,5,9,13
759,門市,32,1,0.97,622.91,-0.18,25908,10453,5498,3571,8750000,13800000,,,946000,34,597,81,39,0.299900409,0.290001752,16,4,9,3
760,門鎖,33,0,1,589.03,-0.43,25908,4940,5498,2372,8750000,814000,263,231,201000,34,499,81,19,0.299900409,0.366778288,16,5,9,7
761,門戶,27,2,0.94,651.52,-0.11,25908,5836,5498,2504,8750000,1130000,54,46,440000,34,27,81,25,0.299900409,0.328464961,16,30,9,5
762,門窗,31,2,0.94,594.35,-0.41,25908,3573,5498,1897,8750000,1450000,35,32,175000,34,48,81,16,0.299900409,0.414924666,16,34,9,1
763,門票,31,2,0.94,557.39,-0.56,25908,12689,5498,2879,8750000,2540000,343,200,971000,34,990,81,41,0.299900409,0.36137714,16,11,9,4
764,門牙,30,3,0.91,694.37,0.15,25908,6365,5498,2412,8750000,858000,42,32,58900,34,1158,81,21,0.299900409,0.349303008,16,9,9,5
765,門板,27,6,0.82,716.37,0.4,25908,8354,5498,3278,8750000,2290000,13,12,47900,34,976,81,37,0.299900409,0.277620707,16,9,9,7
766,門類,4,23,0.15,686.75,0.34,25908,11326,5498,3929,8750000,2170000,2,2,69600,34,363,81,30,0.299900409,0.310418588,16,24,9,2
767,門神,28,4,0.88,706,0.34,25908,22077,5498,5048,8750000,4220000,11,7,132000,34,775,81,54,0.299900409,0.340733509,16,9,9,5
768,門柄,28,4,0.88,680.21,0.15,25908,536,5498,387,8750000,383000,,,35500,34,3398,81,10,0.299900409,0.379641384,16,0,9,5
769,門診,32,1,0.97,562.66,-0.58,25908,2337,5498,999,8750000,589000,95,59,424000,34,1641,81,21,0.299900409,0.631033176,16,22,9,1
770,門房,18,12,0.61,710.5,0.3,25908,25246,5498,5150,8750000,12500000,35,28,20000,34,1182,81,49,0.299900409,0.338209465,16,4,9,6
771,門聯,10,18,0.36,845.7,0.91,25908,14117,5498,4013,8750000,8470000,,,5970,34,286,81,28,0.299900409,0.262730784,16,13,9,2
772,門徑,25,5,0.82,759,0.65,25908,1475,5498,1002,8750000,828000,7,2,21300,34,2030,81,12,0.299900409,0.284544803,16,11,9,4
773,門派,30,3,0.91,651.4,0.01,25908,12704,5498,3801,8750000,10900000,,,229000,34,1030,81,35,0.299900409,0.328919356,16,3,9,5
774,門第,15,16,0.48,790.67,0.48,25908,40665,5498,6049,8750000,31100000,,,87700,34,2883,81,6,0.299900409,0.362214727,16,21,9,5
775,門扉,18,13,0.58,677.33,0.23,25908,231,5498,177,8750000,91600,,,13000,34,3402,81,2,0.299900409,0.387848288,16,16,9,1
776,門徒,33,0,1,614.88,-0.24,25908,3604,5498,1711,8750000,1140000,136,27,275000,34,253,81,21,0.299900409,0.328424084,16,51,9,8
777,門縫,29,1,0.97,667.21,0.17,25908,1773,5498,930,8750000,496000,23,22,115000,34,2103,81,16,0.299900409,0.384796734,16,6,9,3
778,門牌,31,0,1,651.13,0.06,25908,5872,5498,2453,8750000,4810000,21,19,197000,34,2071,81,33,0.299900409,0.297711682,16,6,9,5
779,門隙,30,0,1,685.33,0.07,25908,168,5498,139,8750000,127000,,,6400,34,2516,81,10,0.299900409,0.409941751,16,10,9,4
780,門扇,20,11,0.64,697.3,0.16,25908,1325,5498,839,8750000,534000,,,15100,34,1802,81,10,0.299900409,0.301646763,16,18,9,8
781,門衛,25,7,0.79,742.12,0.57,25908,7327,5498,2498,8750000,953000,124,100,15300,34,338,81,15,0.299900409,0.254885698,16,36,9,5
782,門簾,31,2,0.94,649.32,0.1,25908,378,5498,265,8750000,388000,6,4,41600,34,2044,81,7,0.299900409,0.325116068,16,17,9,1
783,門券,31,2,0.94,657.9,0.1,25908,663,5498,409,8750000,1290000,,,112000,34,3403,81,6,0.299900409,0.43893665,16,13,9,1
784,門栓,27,6,0.82,709.78,0.5,25908,266,5498,188,8750000,95200,,,2680,34,2549,81,2,0.299900409,0.413391225,16,16,9,3
785,門框,33,0,1,605.18,-0.29,25908,352,5498,226,8750000,949000,17,16,69600,34,2845,81,6,0.299900409,0.329207886,16,2,9,4
786,門楣,21,12,0.64,709.52,0.24,25908,23,5498,18,8750000,58300,5,5,22500,34,3404,81,2,0.299900409,0.340619192,16,35,9,2
787,門鈴,33,0,1,560.18,-0.55,25908,1397,5498,722,8750000,552000,173,126,59400,34,1019,81,5,0.299900409,0.274351892,16,68,9,2
788,門檻,30,1,0.97,679.67,0.14,25908,53,5498,49,8750000,74200,49,45,438000,34,3405,81,1,0.299900409,0.806835949,16,8,9,3
789,封口,31,1,0.97,682.58,0.08,5258,21385,2348,5406,1700000,2710000,44,38,248000,35,435,26,83,0.272210554,0.190461532,24,4,6,5
790,封面,33,0,1,599.58,-0.35,5258,67015,2348,6200,1700000,3930000,697,362,975000,35,376,26,103,0.272210554,0.265263663,24,4,6,7
791,封殺,30,3,0.91,649.63,0,5258,47122,2348,4962,1700000,1370000,120,58,509000,35,260,26,44,0.272210554,0.430307159,24,14,6,4
792,封官,24,8,0.76,846.08,0.98,5258,21405,2348,3496,1700000,2270000,,,11500,35,1562,26,45,0.272210554,0.275921521,24,6,6,4
793,封鎖,33,0,1,568.45,-0.57,5258,4940,2348,2372,1700000,814000,662,415,496000,35,499,26,19,0.272210554,0.366778288,24,5,6,7
794,封條,26,6,0.82,765,0.76,5258,18134,2348,5053,1700000,8140000,18,14,51300,35,1928,26,34,0.272210554,0.173363019,24,20,6,6
795,封為,29,4,0.88,697.41,0.14,5258,249231,2348,6241,1700000,30400000,,,175000,35,314,26,51,0.272210554,0.286622238,24,24,6,10
796,封建,30,1,0.97,590.53,-0.33,5258,9772,2348,3881,1700000,6800000,11,11,136000,35,1660,26,28,0.272210554,0.385777934,24,4,6,4
797,封號,27,3,0.91,645.96,-0.16,5258,21571,2348,4673,1700000,16000000,3,3,66500,35,2203,26,48,0.272210554,0.20552653,24,18,6,11
798,封地,22,5,0.82,645,-0.03,5258,78129,2348,6211,1700000,15600000,2,2,11300,35,598,26,117,0.272210554,0.274839788,24,1,6,8
799,封王,27,6,0.82,751.85,0.68,5258,9733,2348,2338,1700000,4720000,,,205000,35,1551,26,35,0.272210554,0.281170918,24,34,6,6
800,封爵,25,5,0.82,690.72,0.29,5258,2690,2348,601,1700000,517000,5,4,12100,35,1469,26,10,0.272210554,0.318634717,24,32,6,2
801,封住,30,3,0.91,654.73,-0.04,5258,38482,2348,5967,1700000,4070000,,,80600,35,30,26,67,0.272210554,0.265576049,24,3,6,3
802,封套,26,6,0.82,778.69,0.61,5258,7409,2348,3376,1700000,2240000,6,6,140000,35,1113,26,25,0.272210554,0.256484174,24,6,6,11
803,封印,32,1,0.97,609.16,-0.23,5258,6629,2348,2844,1700000,3780000,1,1,233000,35,1296,26,37,0.272210554,0.307252857,24,8,6,4
804,封存,31,1,0.97,705.55,0.35,5258,9155,2348,3669,1700000,1910000,49,42,364000,35,142,26,36,0.272210554,0.309102007,24,38,6,4
805,封侯,25,7,0.79,734.72,0.5,5258,217,2348,160,1700000,586000,,,9290,35,2534,26,3,0.272210554,0.306842864,24,13,6,4
806,封閉,33,0,1,600.52,-0.33,5258,10059,2348,3749,1700000,505000,306,237,432000,35,689,26,16,0.272210554,0.33885322,24,7,6,4
807,活口,28,4,0.88,757.21,0.41,38236,21385,6003,5406,2460000,2710000,94,84,39300,36,435,30,83,0.26178321,0.190461532,6,4,6,5
808,活力,33,0,1,552.27,-0.65,38236,44859,6003,6009,2460000,10600000,770,472,693000,36,525,30,96,0.26178321,0.315025537,6,32,6,4
809,活人,32,1,0.97,643.56,-0.15,38236,373292,6003,6240,2460000,27700000,147,119,98300,36,23,30,193,0.26178321,0.241512476,6,8,6,8
810,活躍,33,0,1,563.91,-0.55,38236,961,6003,573,2460000,451000,251,223,1060000,36,711,30,11,0.26178321,0.385471707,6,31,6,1
811,活動,33,0,1,575.55,-0.53,38236,49274,6003,6044,2460000,1130000,2793,1661,16000000,36,171,30,116,0.26178321,0.26827941,6,21,6,6
812,活命,31,1,0.97,637.94,-0.04,38236,25014,6003,5227,2460000,1720000,192,162,33900,36,2154,30,54,0.26178321,0.282151229,6,2,6,4
813,活脫,12,21,0.36,722.58,0.61,38236,7945,6003,3645,2460000,873000,,,22900,36,262,30,40,0.26178321,0.313947031,6,5,6,5
814,活性,23,6,0.79,756.13,0.55,38236,28102,6003,5317,2460000,12300000,50,38,408000,36,372,30,75,0.26178321,0.282000319,6,7,6,6
815,活結,4,29,0.12,794.25,0.97,38236,32979,6003,5870,2460000,839000,8,7,5660,36,1842,30,55,0.26178321,0.236584845,6,25,6,7
816,活該,32,0,1,568.25,-0.6,38236,80641,6003,6222,2460000,10500000,263,236,72900,36,2531,30,6,0.26178321,0.28479391,6,14,6,4
817,活像,17,11,0.61,721.65,0.39,38236,71186,6003,6153,2460000,3890000,26,26,62700,36,834,30,29,0.26178321,0.306771428,6,13,6,4
818,活塞,24,8,0.76,826.33,1.11,38236,5309,6003,1986,2460000,1360000,62,25,213000,36,2354,30,18,0.26178321,0.285831616,6,2,6,3
819,活佛,21,12,0.64,689.95,0.21,38236,4016,6003,1422,2460000,2780000,6,2,70300,36,772,30,18,0.26178321,0.437658545,6,13,6,6
820,活頁,23,7,0.76,782.57,0.63,38236,1442,6003,854,2460000,19100000,7,6,66300,36,2209,30,6,0.26178321,0.399405119,6,27,6,3
821,活埋,30,3,0.91,661.73,0.16,38236,2239,6003,1308,2460000,1420000,125,77,92700,36,1847,30,9,0.26178321,0.581411531,6,3,6,3
822,活捉,26,4,0.88,727.54,0.5,38236,1278,6003,789,2460000,897000,83,68,128000,36,1744,30,9,0.26178321,0.481449604,6,0,6,2
823,活潑,32,1,0.97,605.72,-0.42,38236,588,6003,401,2460000,414000,166,131,477000,36,933,30,6,0.26178321,0.446350157,6,3,6,3
824,胃口,30,3,0.91,641.77,-0.24,1448,21385,998,5406,594000,2710000,374,335,412000,37,435,15,83,0.666569418,0.190461532,36,4,2,5
825,胃酸,32,0,1,618.22,-0.15,1448,1527,998,896,594000,931000,22,21,141000,37,448,15,22,0.666569418,0.432325377,36,16,2,5
826,胃痛,33,0,1,580.7,-0.53,1448,8963,998,3611,594000,1950000,,,131000,37,186,15,41,0.666569418,0.530760041,36,1,2,3
827,胃臟,31,1,0.97,636.13,-0.06,1448,5786,998,2507,594000,285000,,,2820,37,3361,15,9,0.666569418,0.606156288,36,9,2,1
828,胃病,32,1,0.97,612.97,-0.23,1448,18032,998,3998,594000,2450000,10,10,68300,37,1151,15,64,0.666569418,0.468875664,36,0,2,3
829,胃液,28,4,0.88,665.43,0.06,1448,2872,998,1384,594000,1190000,2,2,23700,37,878,15,18,0.666569418,0.470224371,36,52,2,1
830,胃炎,28,3,0.91,681.54,0.24,1448,825,998,499,594000,808000,6,6,41800,37,966,15,14,0.666569418,0.484852501,36,21,2,3
831,胃囊,14,13,0.52,876.64,1.31,1448,743,998,489,594000,795000,,,3070,37,3100,15,10,0.666569418,0.274869485,36,2,2,4
832,胃癌,32,0,1,644.81,-0.07,1448,1610,998,627,594000,1130000,13,10,115000,37,2911,15,9,0.666569418,0.69530046,36,10,2,1
833,胃鏡,28,4,0.88,753.89,0.58,1448,4884,998,2163,594000,933000,4,4,23200,37,630,15,15,0.666569418,0.311895322,36,0,2,2
834,借口,32,1,0.97,557.59,-0.56,5113,21385,2775,5406,1610000,2710000,1121,900,232000,38,435,31,83,0.39688689,0.190461532,7,4,3,5
835,藉口,31,1,0.97,581.42,-0.4,5113,21385,2775,5406,1260000,2710000,1121,900,646000,66,435,8,83,0.583376292,0.190461532,2,4,5,5
836,借來,32,1,0.97,641.88,0.01,5113,377902,2775,6242,1610000,15400000,,,101000,38,311,31,62,0.39688689,0.291529592,7,12,3,9
837,借出,33,0,1,584.48,-0.47,5113,129404,2775,6239,1610000,16200000,22,18,253000,38,28,31,229,0.39688689,0.243253805,7,5,3,8
838,借火,27,5,0.85,697.48,0.21,5113,18479,2775,4630,1610000,2820000,4,4,39900,38,406,31,89,0.39688689,0.378485715,7,7,3,8
839,借過,33,0,1,524.76,-0.75,5113,198278,2775,6240,1610000,12200000,,,43300,38,103,31,95,0.39688689,0.306182426,7,1,3,7
840,借條,11,17,0.39,758.64,0.65,5113,18134,2775,5053,1610000,8140000,11,11,12100,38,1928,31,34,0.39688689,0.173363019,7,20,3,6
841,借錢,33,0,1,567,-0.49,5113,35222,2775,4921,1610000,1650000,,,522000,38,952,31,55,0.39688689,0.417064403,7,11,3,4
842,借款,32,0,1,581.94,-0.46,5113,3486,2775,1729,1610000,7440000,20,18,342000,38,1190,31,39,0.39688689,0.318148658,7,4,3,6
843,借據,31,2,0.94,650.39,-0.11,5113,12730,2775,3905,1610000,2410000,2,2,16600,38,852,31,21,0.39688689,0.241722306,7,15,3,4
844,借宿,28,1,0.97,688.36,0.17,5113,1334,2775,824,1610000,727000,23,21,54900,38,1558,31,17,0.39688689,0.400490949,7,39,3,5
845,借鏡,30,2,0.94,640.53,-0.07,5113,4884,2775,2163,1610000,933000,,,155000,38,630,31,15,0.39688689,0.311895322,7,0,3,2
846,借故,24,6,0.79,718.04,0.43,5113,11435,2775,4136,1610000,1320000,3,3,31100,38,1504,31,25,0.39688689,0.319685599,7,15,3,5
847,藉故,27,5,0.85,688.11,0.21,5113,11435,2775,4136,1260000,1320000,3,3,28900,66,1504,8,25,0.583376292,0.319685599,2,15,5,5
848,借用,32,1,0.97,572.97,-0.57,5113,79299,2775,6222,1610000,19900000,251,231,421000,38,138,31,102,0.39688689,0.320954419,7,2,3,6
849,借助,29,2,0.94,625.52,-0.16,5113,16435,2775,4880,1610000,2380000,111,105,392000,38,237,31,29,0.39688689,0.390981322,7,5,3,1
850,借債,22,7,0.76,760.68,0.72,5113,1180,2775,664,1610000,1040000,6,5,11400,38,1555,31,22,0.39688689,0.503975556,7,3,3,1
851,借問,30,3,0.91,676.6,0.07,5113,64375,2775,6140,1610000,2570000,6,5,120000,38,172,31,44,0.39688689,0.399351777,7,9,3,5
852,借書,31,2,0.94,600.74,-0.4,5113,13360,2775,3636,1610000,9690000,,,54900,38,319,31,84,0.39688689,0.367060584,7,18,3,7
853,借喻,33,0,1,635.09,-0.12,5113,591,2775,493,1610000,510000,,,7660,38,2182,31,8,0.39688689,0.326925461,7,39,3,4
854,借鑒,31,1,0.97,714.16,0.26,5113,1316,2775,873,1610000,291000,24,23,162000,38,505,31,8,0.39688689,0.297812801,7,4,3,5
855,借閱,30,1,0.97,669.23,0.04,5113,625,2775,486,1610000,684000,6,6,211000,38,1836,31,23,0.39688689,0.389822964,7,39,3,3
856,借貸,31,2,0.94,635.19,-0.27,5113,746,2775,433,1610000,450000,22,21,470000,38,1566,31,6,0.39688689,0.583187827,7,10,3,3
857,缺口,32,1,0.97,655.91,-0.06,3186,21385,2037,5406,1270000,2710000,58,53,211000,39,435,20,83,0.298047399,0.190461532,44,4,4,5
858,缺點,33,0,1,617.3,-0.26,3186,128025,2037,6237,1270000,12300000,289,234,503000,39,216,20,74,0.298047399,0.177380068,44,5,4,21
859,缺少,31,2,0.94,587.94,-0.36,3186,28266,2037,5879,1270000,11400000,377,335,493000,39,398,20,33,0.298047399,0.381223026,44,4,4,7
860,缺課,32,1,0.97,632.69,-0.18,3186,5285,2037,2073,1270000,1070000,12,9,28400,39,656,20,29,0.298047399,0.415822109,44,10,4,5
861,缺損,27,4,0.88,738.33,0.46,3186,2774,2037,1703,1270000,891000,22,20,39700,39,2335,20,13,0.298047399,0.378157683,44,4,4,4
862,缺席,32,1,0.97,593.22,-0.39,3186,3105,2037,1623,1270000,718000,142,117,660000,39,2759,20,18,0.298047399,0.289206509,44,32,4,6
863,缺陷,31,1,0.97,605.03,-0.24,3186,3142,2037,1934,1270000,872000,264,212,385000,39,2352,20,13,0.298047399,0.314567856,44,10,4,6
864,缺德,31,2,0.94,612.84,-0.29,3186,27149,2037,3140,1270000,10800000,45,36,162000,39,1656,20,16,0.298047399,0.262271813,44,3,4,4
865,缺失,32,1,0.97,625.16,-0.23,3186,28189,2037,5761,1270000,1640000,52,42,289000,39,227,20,71,0.298047399,0.325470662,44,9,4,8
866,缺乏,29,2,0.94,603.28,-0.33,3186,888,2037,682,1270000,332000,583,470,815000,39,436,20,6,0.298047399,0.348678465,44,13,4,2
867,缺憾,26,4,0.88,653.85,0.04,3186,2611,2037,1804,1270000,252000,14,12,178000,39,1519,20,4,0.298047399,0.509756356,44,10,4,1
868,缺漏,29,3,0.91,748.97,0.47,3186,1931,2037,1333,1270000,1200000,,,12900,39,910,20,18,0.298047399,0.397504027,44,16,4,5
869,缺氧,29,2,0.94,624.69,-0.16,3186,1134,2037,550,1270000,749000,41,39,214000,39,1259,20,5,0.298047399,0.535033464,44,18,4,1
870,胸口,33,0,1,592.27,-0.4,3264,21385,1767,5406,4220000,2710000,301,247,318000,40,435,15,83,0.448692101,0.190461532,21,4,2,5
871,胸骨,27,5,0.85,692.78,0.26,3264,5311,1767,2149,4220000,1360000,64,38,34300,40,1032,15,39,0.448692101,0.397831751,21,16,2,5
872,胸部,33,0,1,577.12,-0.46,3264,34796,1767,5762,4220000,13800000,789,541,762000,40,99,15,40,0.448692101,0.203215788,21,19,2,6
